StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q26_18,Q13,Q13_9_TEXT,Q19,Q81,Q82,Q102,Q103,Q106,GodAtheism,GodAtheismLanguage,NormalAbnormal,PossessLack,Explanation
2014-05-07 07:18:34,2014-05-07 07:26:06,0,,452,1,2014-05-07 07:26:06,R_a3odU8YC0JKtDhz,,2,18,18,18,18,19,18,21,1,9,dax,6,2,29,"The last question, where it asked what was not on the survey. I was pretty sure it said theology class during the survey not sociology. Not confusing really, since that could have been done purposely. ",I am not sure. See what people think about atheism and parts of the brain and how they feel about that.,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 07:27:36,2014-05-07 07:32:40,0,,304,1,2014-05-07 07:32:40,R_abi8XeGEYQdv1fT,,2,18,18,19,18,18,20,19,5,9,dax,,1,31,,"This survey was possibly observing people's level of belief and how it impacts their opinion of scientific research into a biological ""cause"" for religious belief.",3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 07:30:49,2014-05-07 07:33:36,0,,167,1,2014-05-07 07:33:37,R_cNqXcDf7JsngXFH,,2,15,16,16,19,17,18,18,5,9,dax,6,2,31,None,Research perceptions,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 07:35:35,2014-05-07 07:38:19,0,,164,1,2014-05-07 07:38:19,R_72p4cvDNR721lZz,,2,17,16,15,18,16,19,21,2,9,dax,6,1,33,no,scepticism related to religious based scientific evidence,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 07:36:28,2014-05-07 07:38:40,0,,132,1,2014-05-07 07:38:41,R_0r2JREwgANbuV6Z,,2,20,19,19,19,19,19,21,1,9,dax,6,1,26,No issues,Religiousness based on a possible anti-religion statement.,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 07:38:42,2014-05-07 07:42:37,0,,235,1,2014-05-07 07:42:37,R_74FWmuOziBoySiN,,2,17,16,19,18,17,20,19,5,9,dax,6,2,43,no problems with the survey,personal beliefs,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 07:41:29,2014-05-07 07:51:27,0,,598,1,2014-05-07 07:51:28,R_af7wvI8my9hpI7H,,2,18,18,18,20,20,20,20,5,9,dax,6,2,22,not really,people opions about science and god ?,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 08:08:59,2014-05-07 08:13:02,0,,243,1,2014-05-07 08:13:03,R_bkJmRbgkZoelZbv,,2,19,17,17,17,17,19,21,7,9,dax,6,1,30,,How people think about scientific findings regarding beliefs.,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 08:17:38,2014-05-07 08:19:41,0,,123,1,2014-05-07 08:19:42,R_diHI1bm3eWaH5gV,,2,19,16,15,17,18,21,21,2,9,dax,6,1,27,No,How people respond to the authority of scientific findings,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 08:45:01,2014-05-07 08:52:15,0,,434,1,2014-05-07 08:52:15,R_dmbAovjs8R2NJHv,,2,20,20,20,20,19,20,20,2,9,dax,6,1,23,,Religous beliefs affect on opinions of religion related scientific studies,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 09:57:19,2014-05-07 10:00:46,0,,207,1,2014-05-07 10:00:47,R_2shlROqaOjm5kr3,,2,16,15,15,15,15,21,21,7,9,dax,6,1,46,no problems,belief in God,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 10:12:15,2014-05-07 10:13:27,0,,72,1,2014-05-07 10:13:28,R_9tqwYVIZQqeXXcp,,2,21,21,21,21,21,21,21,7,4,,3,1,30,no,survey,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 10:30:26,2014-05-07 10:32:32,0,,126,1,2014-05-07 10:32:33,R_bjBbw6jUrw37HV3,,2,20,19,19,19,21,19,21,1,9,dax,6,1,31,none,perceptions of atheism and teaching it,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 10:31:10,2014-05-07 10:32:42,0,,92,1,2014-05-07 10:32:43,R_exNrZlckIaFndXv,,2,20,21,20,20,19,21,21,2,9,dax,6,2,20,N/A,Theology,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 10:30:49,2014-05-07 10:33:04,0,,135,1,2014-05-07 10:33:04,R_6PeGkVOBri0ZUWN,,2,19,19,16,18,18,19,20,7,9,dax,6,1,20,I did not have any problems.,I think this survey was trying to find what views people have on religious beliefs and teaching it in schools.,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 10:33:09,2014-05-07 10:33:40,0,,31,1,2014-05-07 10:33:40,R_e41U7R7QZJztKrb,,2,18,19,18,19,19,18,17,4,9,dax,3,2,23,no,beliefs,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 10:31:07,2014-05-07 10:33:53,0,,166,1,2014-05-07 10:33:54,R_2aZWW1G945OG5Lf,,2,21,21,21,21,21,20,19,1,9,dax,6,1,29,it went fine,Beliefs about God,1,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 10:31:35,2014-05-07 10:33:56,0,,141,1,2014-05-07 10:33:56,R_dbYsnrAnQ8IxTSd,,2,19,18,18,17,20,21,20,2,9,dax,2,2,25,No,"How people judge atheism. ",3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 10:33:53,2014-05-07 10:34:00,0,,7,1,2014-05-07 10:34:00,R_czGYoqsvs5H9NWt,,1,,,,,,,,,,,,,,,,,,,,,
2014-05-07 10:34:05,2014-05-07 10:34:36,0,,31,1,2014-05-07 10:34:37,R_0fivLBJsgc0ntch,,2,19,18,18,19,19,18,19,1,9,dax,3,1,33,no,life,2,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 10:33:47,2014-05-07 10:36:16,0,,149,1,2014-05-07 10:36:17,R_4IL0OvyO3J5gYuh,,2,19,18,17,19,16,20,19,7,9,dax,6,1,19,no,not sure,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 10:34:46,2014-05-07 10:36:34,0,,108,1,2014-05-07 10:36:35,R_9ZSj9ZZvCBSE0fj,,2,17,17,16,19,17,20,20,6,9,dax,,2,31,no,Religion,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 10:31:25,2014-05-07 10:36:47,0,,322,1,2014-05-07 10:36:48,R_6GplN5bRR6nPqwR,,2,18,17,20,19,16,20,21,6,9,dax,6,1,39,No problems,Not sure.,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-07 10:35:00,2014-05-07 10:37:01,0,,121,1,2014-05-07 10:37:02,R_2cwRxABGB7St3ud,,2,21,21,17,21,21,21,21,5,9,dax,6,2,22,No,How people feel about science studies and what should be funded.,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-07 10:33:29,2014-05-07 10:37:17,0,,228,1,2014-05-07 10:37:17,R_6lBqQVUsGL9UYEB,,2,19,19,19,17,17,20,20,2,9,dax,6,1,28,No,To what degree people accept or reject scientific findings that do not align with their own beliefs.,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
