StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q108_1,Q108_2,Q108_3,Q108_4,Q108_5,Q108_6,Q108_7,Q108_8,Q108_9,Q108_10,Q108_11,Q108_12,Q100,Q15,Q14,Q16,Q119,Q118,Q122,Q121,Q97,Q101_1_1,Q101_2_1,Q101_3_1,Q101_4_1,Q101_5_1,Q101_6_1,Q101_7_1,Q101_8_1,Q101_9_1,Q101_10_1,Q101_11_1,Q101_12_1,Q13,Q13_9_TEXT,Q19,Q20,Q81,Q82,Q102,Q103,Q106,AcceptReject,SciRelMor,CommonRare,Claim,ClaimSet,Whether,TargetRating,Believe,True,Wrong,Explanation,ExplanationType,NormalAbnormal
2014-03-19 01:48:44,2014-03-19 01:56:02,0,,438,1,2014-03-19 01:56:03,R_bBJ7HLQ22aMPDVz,,2,7,5,5,4,5,3,2,3,7,7,1,1,2,1,2,4,,,,,1,95,70,50,55,80,80,70,80,99,99,20,15,9,dax,"4,5",1,1,27,no,How Americans process supposed facts that they hear.,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,5,believe,true,false,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 02:12:17,2014-03-19 02:19:36,0,,439,1,2014-03-19 02:19:36,R_1GPlHth2YCzbkZ7,,2,7,5,7,5,2,3,1,2,7,7,2,2,,,,,5,5,6,6,5,90,85,60,50,80,80,65,70,99,99,5,2,9,Dax,4,4,2,32,No,"Not sure ",3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 02:13:31,2014-03-19 02:22:00,0,,509,1,2014-03-19 02:22:00,R_eR8qLDhfJxZ6ISN,,2,5,6,7,4,5,4,5,5,7,7,1,1,,,,,5,5,4,5,6,100,100,80,20,80,20,70,40,100,100,10,10,9,dax,4,3,1,26,,To determine someones values and morals based on religious belief.,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,reject,false,true,"People are more likely to reject this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 02:35:06,2014-03-19 02:42:27,0,,441,1,2014-03-19 02:42:27,R_9M48UDfS0Lkum5T,,2,5,5,5,6,3,3,4,4,5,5,2,2,,,,,2,3,1,1,6,75,75,55,45,65,65,70,65,80,80,25,40,9,dax,"4,5",1,1,21,,Not sure. Moral perceptions which are influenecd by religion,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,2,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 02:32:29,2014-03-19 02:44:32,0,,723,1,2014-03-19 02:44:32,R_bPfeWVK0khK9fz7,,2,7,5,7,7,4,4,1,3,7,7,3,3,4,4,3,4,,,,,5,90,30,40,40,75,60,60,70,80,80,40,20,9,dax,"1,4,5",3,1,24,I don't think the last question in regards to Michael view was accurate in the choices you presented on what his beliefs were prior to knowing the fact,"testing individuals memories ",3,2,2,1,There is a God.,9,there is a God,4,reject,false,true,"People are more likely to reject this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 02:46:05,2014-03-19 02:57:44,0,,699,1,2014-03-19 02:57:45,R_bvj4KK3Af4plXh3,,2,7,5,6,6,6,5,5,5,7,7,2,4,4,5,4,5,,,,,5,95,80,70,80,70,70,70,70,95,95,30,30,9,dax,"4,5",1,1,24,,"To get an idea of what people's religious beliefs are, and if by reading new information if our opinion is swayed.",3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,6,believe,true,false,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 03:31:49,2014-03-19 03:39:54,0,,485,1,2014-03-19 03:39:54,R_6G7Xuqam2EhjYlT,,2,6,6,7,7,1,1,1,1,7,7,3,2,,,,,4,4,3,4,3,95,75,75,80,85,70,35,50,98,95,25,10,9,dax,"4,5",1,1,33,No,Seeing what beliefs people have and what beliefs people believe that others hold.,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 03:46:43,2014-03-19 03:51:22,0,,279,1,2014-03-19 03:51:23,R_0vTIuZPHodqdBHv,,2,6,6,5,1,6,5,4,3,7,4,1,1,3,4,4,4,,,,,2,90,95,60,30,51,45,40,51,95,57,5,5,9,dax,"4,5",2,1,30,no,Don't know,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,6,believe,true,false,"People are more likely to believe this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 03:51:13,2014-03-19 03:57:17,0,,364,1,2014-03-19 03:57:17,R_daIMHFuILppJNjf,,2,7,6,7,6,1,1,1,1,6,7,1,2,,,,,2,3,4,4,5,90,50,50,70,75,50,50,50,75,75,10,15,9,dax,"4,5",2,1,45,No problems,Creationism vs evolution - science vs the church,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,1,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 03:53:59,2014-03-19 04:01:05,0,,426,1,2014-03-19 04:01:06,R_6PWN9U16LIejKoB,,2,7,6,5,3,7,7,2,2,7,7,1,1,,,,,4,6,5,4,7,80,60,50,49,80,70,40,60,100,100,10,5,9,dax,"4,5",3,1,38,,Studying how to best change people's beliefs with sketchy facts.,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,5,reject,false,true,"People are more likely to reject this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 03:55:04,2014-03-19 04:02:52,0,,468,1,2014-03-19 04:02:53,R_aeGUDVEPvU0V5jf,,2,6,6,6,6,1,2,1,1,7,7,2,4,3,4,2,4,,,,,3,80,80,70,60,50,40,40,40,100,100,30,70,9,dax,"4,5",1,1,20,,,3,2,2,1,There is a God.,9,there is a God,1,reject,false,true,"People are more likely to reject this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 03:54:08,2014-03-19 04:03:03,0,,535,1,2014-03-19 04:03:04,R_bDSk2HIv8iUGNNz,,2,7,6,1,6,7,7,7,7,7,7,5,5,6,6,6,6,,,,,7,90,90,40,50,95,80,90,90,80,90,50,50,9,dax,"4,5",2,2,35,no,perceptions,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 04:01:00,2014-03-19 04:10:56,0,,596,1,2014-03-19 04:10:57,R_eW210k85H2yUoD3,,2,7,5,7,6,4,1,1,1,7,7,2,2,5,6,3,4,,,,,5,95,20,55,60,70,35,15,33,99,99,5,5,9,dax,"4,5",1,1,32,"I didn't have any problems. Everything looked okay, and I didn't have any trouble understanding the instructions.",Possibly seeing how people's views about moral values can be affected by how they think others view certain behaviors.,2,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 04:13:37,2014-03-19 04:13:46,0,,9,1,2014-03-19 04:13:47,R_4MGZG2E2YEkIEzX,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19 04:07:12,2014-03-19 04:15:21,0,,489,1,2014-03-19 04:15:22,R_cu7KgSWLsSfJs21,,2,7,6,7,6,2,1,1,1,7,7,3,2,,,,,5,5,4,5,5,90,90,60,70,75,80,65,80,96,96,25,10,9,dax,"4,5",1,1,29,,Declared religion/spirituality and how that maps to political opinions on moral issues,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,3,believe,true,false,"People are more likely to believe this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 04:11:29,2014-03-19 04:17:33,0,,364,1,2014-03-19 04:17:34,R_2r69co8kf1lZs7b,,2,6,6,6,2,6,6,6,6,6,6,2,2,4,4,4,4,,,,,5,50,50,50,50,50,50,50,"50 ",80,70,50,50,9,dax,"4,5",1,2,24,,Beliefs,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,2,reject,false,true,"People are more likely to reject this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 04:13:57,2014-03-19 04:19:36,0,,339,1,2014-03-19 04:19:37,R_82o66HVDHP3haDj,,2,6,6,6,4,2,2,2,2,7,7,2,2,,,,,3,5,3,3,4,90,90,75,50,80,40,75,70,100,100,30,30,9,dax,"4,5",1,1,23,no,not sure,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,2,believe,true,false,"People are more likely to believe this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 00:39:14,2014-03-19 00:39:19,0,,5,0,2014-03-19 04:39:22,R_88kFKa6TNZ97BFX,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19 04:29:58,2014-03-19 04:41:32,0,,694,1,2014-03-19 04:41:32,R_esb2k6sTVSc1m0B,,2,7,7,7,6,5,5,2,2,7,7,1,1,5,6,4,4,,,,,5,90,90,60,80,60,70,30,15,95,95,20,10,9,dax,4,1,1,28,No.,Gathering people's beliefs.,3,1,2,1,There is a God.,3,there is a God,5,believe,true,false,"People are more likely to believe this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 04:36:18,2014-03-19 04:42:17,0,,359,1,2014-03-19 04:42:17,R_26pTYGpITIPWrpr,,2,7,7,7,7,4,5,4,2,7,7,1,1,,,,,4,2,4,3,1,99,90,75,75,50,25,50,25,99,99,15,10,9,dax,"4,5",1,2,42,no,decision making and forming opinions,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,believe,true,false,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 04:44:18,2014-03-19 04:44:33,0,,15,1,2014-03-19 04:44:34,R_1Yu6P4oxUf1urxb,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19 04:51:47,2014-03-19 04:58:34,0,,407,1,2014-03-19 04:58:35,R_bPd2idIxdGn4DfD,,2,7,7,7,7,1,1,1,1,7,7,5,3,4,4,4,4,,,,,5,80,80,80,60,95,90,60,85,99,99,40,10,9,dax,"4,5",1,2,55,,Not sure.,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,5,believe,true,false,"People are more likely to believe this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 04:55:57,2014-03-19 05:02:09,0,,372,1,2014-03-19 05:02:09,R_39FOyo6NJsXkQ4t,,2,5,2,4,4,7,1,3,6,7,7,2,2,,,,,5,4,6,5,4,50,50,30,30,75,10,20,50,75,75,30,10,"3,4,5",,"2,4,5",1,1,21,,What Americans believe in,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,5,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 04:59:22,2014-03-19 05:04:54,0,,332,1,2014-03-19 05:04:54,R_5mWXhoRVyhWi9cV,,2,7,7,7,7,1,1,1,1,7,7,3,4,,,,,5,6,4,4,5,99,89,60,60,70,70,70,70,100,100,25,5,9,dax,"4,5",1,1,24,No,Perception of popular beliefs,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,7,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-19 04:56:46,2014-03-19 05:05:06,0,,500,1,2014-03-19 05:05:07,R_cCKtUOW4lAvAi9L,,2,7,6,1,4,7,7,4,4,7,7,1,1,,,,,5,3,4,5,3,100,80,30,20,70,60,30,30,95,90,10,10,9,dax,4,1,1,44,nothing,No clue,3,1,2,1,There is a God.,3,there is a God,7,believe,true,false,"People are more likely to believe this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 04:58:07,2014-03-19 05:06:50,0,,523,1,2014-03-19 05:06:51,R_8oBm9nvtzAAuT9r,,2,6,6,6,6,6,5,4,4,7,7,1,1,,,,,5,3,5,5,5,90,66,50,50,75,70,66,50,100,100,7,3,"1,3,4",,"2,4,5",1,1,32,No,Religious beliefs,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,6,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 04:58:56,2014-03-19 05:07:51,0,,535,1,2014-03-19 05:07:51,R_3BKhHntEkyguLYx,,2,7,6,7,6,4,2,1,1,7,7,3,1,1,3,5,6,,,,,2,85,80,40,65,78,75,75,80,95,99,15,5,9,dax,"4,5",1,1,33,,"American belief systems and persuasion ",3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,3,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-19 04:58:26,2014-03-19 05:09:29,0,,663,1,2014-03-19 05:09:30,R_1FaFkDBlWspKJRb,,2,7,7,6,5,1,1,1,1,6,6,2,2,4,6,4,6,,,,,3,90,90,50,50,50,60,45,20,100,99,15,30,9,dax,"4,5",1,1,25,Nope.,"Beliefs and how they may change when presented with facts, and our average opinion on how we view other peoples beliefs",3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,reject,false,true,"People are more likely to reject this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 05:10:45,2014-03-19 05:18:19,0,,454,1,2014-03-19 05:18:20,R_9zzhvwVr0ZCGH6B,,2,7,7,4,1,6,5,1,5,7,7,1,1,6,7,6,7,,,,,5,78,73,69,60,80,85,35,24,95,80,19,20,9,dax,"4,5",2,1,41,None,Unsure.,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,"People are more likely to reject this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-19 05:09:26,2014-03-19 05:20:21,0,,655,1,2014-03-19 05:20:22,R_cND3zXtWPbIcY6h,,2,7,7,7,1,1,1,1,1,7,7,1,1,4,2,4,4,,,,,6,85,80,60,55,80,80,70,60,98,98,15,5,"3,4,8",,"4,5",1,2,47,no,lots of people believe in fairy tales,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,1,believe,true,false,"People are more likely to believe this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-19 05:28:23,2014-03-19 05:35:48,0,,445,1,2014-03-19 05:35:49,R_byCG4pQ0aXTUYa9,,2,5,7,7,7,5,5,2,2,7,7,3,2,,,,,3,4,3,4,6,70,70,75,70,80,90,30,40,99,90,10,10,9,dax,"4,5",3,2,40,,"How science or facts might influence ones belief in spiritual entities, and vice versa",3,2,2,1,There is a God.,9,there is a God,5,reject,false,true,"People are more likely to reject this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-19 05:37:10,2014-03-19 05:42:34,0,,324,1,2014-03-19 05:42:35,R_8Hfj7LMJMUhE8nP,,2,5,5,1,1,7,7,1,1,7,7,1,1,2,5,2,2,,,,,1,90,90,90,90,90,90,70,90,100,100,10,10,9,dax,"4,5",1,2,24,no,it was ok,3,1,2,1,There is a God.,3,there is a God,7,believe,true,false,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-19 05:37:54,2014-03-19 05:42:41,0,,287,1,2014-03-19 05:42:41,R_4Mc4zw8EIUvT8AB,,2,7,6,6,4,7,7,2,6,7,7,1,1,5,6,6,4,,,,,3,99,79,68,47,85,89,64,80,100,100,6,5,9,dax,"4,5",1,1,24,,"Perceptions of genetic predisposition. ",3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-19 05:43:31,2014-03-19 05:49:01,0,,330,1,2014-03-19 05:49:01,R_dpte2X2LZUPCklf,,2,6,6,6,6,6,5,6,6,6,6,2,3,5,3,3,5,,,,,2,90,90,75,75,50,33,50,50,90,80,50,25,9,dax,"4,5",1,1,21,no,it was interesting,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,2,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-19 05:44:42,2014-03-19 05:50:16,0,,334,1,2014-03-19 05:50:17,R_6kTHzRpMJxUaU8l,,2,7,7,7,7,2,2,1,2,7,7,3,2,,,,,6,7,6,6,3,99,99,90,75,40,50,80,60,99,99,20,1,9,dax,4,2,2,24,," ",3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,believe,true,false,"People are more likely to believe this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
